lat,lon,date,Rad,Precip,Hum,Temp,WindSpeed
4.71035,-74.03042,06/01/2022,13.33,0.27,71.69,15.71,1.54
4.71035,-74.03042,07/01/2022,18.43,0.2,73.31,15.8,1.11
4.71035,-74.03042,08/01/2022,20.57,0.08,67.83,17.06,0.86
4.71035,-74.03042,09/01/2022,19.6,0.33,76.14,16.1,0.62
4.71035,-74.03042,10/01/2022,13.84,0.22,77.32,16.01,0.54
4.71035,-74.03042,11/01/2022,15.59,0.07,77.5,16.75,0.36
4.71035,-74.03042,12/01/2022,15.35,0.13,74.45,16.73,0.79
4.71035,-74.03042,13/01/2022,11.82,2.2,84.38,15.18,0.73
4.71035,-74.03042,14/01/2022,14.11,0.77,78.89,15.69,1.29
4.71035,-74.03042,15/01/2022,15.78,0.03,75.59,16.38,2.1
4.71035,-74.03042,16/01/2022,18.46,11.7,82.8,15.97,1.64
4.71035,-74.03042,17/01/2022,15.52,3.12,86.4,15.34,1.12
4.71035,-74.03042,18/01/2022,15.58,13.81,87.25,15.8,1.5
4.71035,-74.03042,19/01/2022,18.48,0.93,77.13,15.76,2.09
4.71035,-74.03042,20/01/2022,18.92,0,78.22,15.9,2.26
4.71035,-74.03042,21/01/2022,18.83,0,76.98,16.62,1.64
4.71035,-74.03042,22/01/2022,17.39,0.86,78,16.76,1.24
4.71035,-74.03042,23/01/2022,14.67,2.92,84.64,16.49,1.27
4.71035,-74.03042,24/01/2022,17.95,1.18,82.29,16.46,1.1
4.71035,-74.03042,25/01/2022,13.64,1.32,79.85,16.17,1.03
4.71035,-74.03042,26/01/2022,12.89,0.19,81.11,16.75,0.87
4.71035,-74.03042,27/01/2022,19.34,0.48,81.25,16.53,1.16
4.71035,-74.03042,28/01/2022,22.25,0.21,69.79,17.17,0.85
4.71035,-74.03042,29/01/2022,22.64,0.11,71.21,17.89,0.44
4.71035,-74.03042,30/01/2022,21.65,0.03,73.23,16.85,0.52
4.71035,-74.03042,31/01/2022,22.35,0,70.36,16.56,0.57
4.71035,-74.03042,01/02/2022,20.9,0,70.46,16,1.36
4.71035,-74.03042,02/02/2022,17.92,0,69.9,16.52,1.5
4.71035,-74.03042,03/02/2022,18.38,0,77.18,17.15,1.5
4.71035,-74.03042,04/02/2022,16.22,2.4,81.56,16.36,1.29
4.71035,-74.03042,05/02/2022,15.63,6.28,89.14,15.21,0.55
4.71035,-74.03042,06/02/2022,12.1,1.8,80.12,15.96,1.18
4.71035,-74.03042,07/02/2022,12.24,2.44,84.49,16.2,1.38
4.71035,-74.03042,08/02/2022,6.28,27.3,90.27,16.17,1.17
4.71035,-74.03042,09/02/2022,13.94,4.95,87.34,15.82,0.97
4.71035,-74.03042,10/02/2022,16.51,2.05,81.02,16.41,1.09
4.71035,-74.03042,11/02/2022,17.8,3.35,82.41,15.87,1.12
4.71035,-74.03042,12/02/2022,18.59,0.61,80.33,16.54,1.22
4.71035,-74.03042,13/02/2022,15.49,0.02,77.48,16.4,1.61
4.71035,-74.03042,14/02/2022,12.65,0.8,77.55,15.55,1.04
4.71035,-74.03042,15/02/2022,15.65,0.41,81.03,15.4,1.17
4.71035,-74.03042,16/02/2022,18.86,3.68,81.55,15.67,1.58
4.71035,-74.03042,17/02/2022,16.92,0.6,82.14,16.09,1.54
4.71035,-74.03042,18/02/2022,12.22,0.45,78.54,16.45,1.17
4.71035,-74.03042,19/02/2022,14.39,0.25,83.21,15.51,0.77
4.71035,-74.03042,20/02/2022,15.23,0.79,77.57,15.74,0.85
4.71035,-74.03042,21/02/2022,18.51,0.21,72.71,15.88,1.14
4.71035,-74.03042,22/02/2022,19.94,0.05,72.69,16.09,1.41
4.71035,-74.03042,23/02/2022,17.73,0.05,72.7,17.09,1.14
4.71035,-74.03042,24/02/2022,15.71,0.46,81.72,16.69,0.96
4.71035,-74.03042,25/02/2022,14.63,5.79,82.56,16.58,1.37
4.71035,-74.03042,26/02/2022,13.17,15.56,88.23,16.14,1.48
4.71035,-74.03042,27/02/2022,11.27,31.55,90.32,15.68,1.48
4.71035,-74.03042,28/02/2022,13.44,7.26,89.8,15.21,1.29
4.71035,-74.03042,01/03/2022,13.51,1.82,85.17,15.85,1.53
4.71035,-74.03042,02/03/2022,9.37,4.09,87.07,16.24,1.38
4.71035,-74.03042,03/03/2022,15.43,16.02,93.33,15.77,1.28
4.71035,-74.03042,04/03/2022,15.44,6.04,83.86,16.42,0.96
4.71035,-74.03042,05/03/2022,15.38,7.94,90.43,16.28,0.79
4.71035,-74.03042,06/03/2022,13.4,21.01,89.89,15.61,0.66
4.71035,-74.03042,07/03/2022,12.64,2.69,89.01,15.47,0.45
4.71035,-74.03042,08/03/2022,18.17,0.3,83.72,15.94,0.56
4.71035,-74.03042,09/03/2022,22.16,0.02,84.57,16.26,0.7
4.71035,-74.03042,10/03/2022,17.83,0.1,87.53,16.23,0.93
4.71035,-74.03042,11/03/2022,15.2,14.24,88.91,16.22,0.68
4.71035,-74.03042,12/03/2022,17.49,6.47,88.77,15.33,0.47
4.71035,-74.03042,13/03/2022,17.47,16.39,84.56,15.47,0.68
4.71035,-74.03042,14/03/2022,17.76,22.34,93.77,15.71,0.8
4.71035,-74.03042,15/03/2022,19.77,2.37,86.98,15.86,0.83
4.71035,-74.03042,16/03/2022,18.68,3.47,87.8,16.29,1.17
4.71035,-74.03042,17/03/2022,16.33,1.39,87.82,16.48,1.42
4.71035,-74.03042,18/03/2022,17.74,2.86,88.87,16.28,1.45
4.71035,-74.03042,19/03/2022,17.42,0.98,89.36,16.08,1.71
4.71035,-74.03042,20/03/2022,15.54,5.45,89.02,16.38,1.44
4.71035,-74.03042,21/03/2022,18.64,10.86,89.88,16.49,1.43
4.71035,-74.03042,22/03/2022,14.27,5.29,87.86,16.4,1.55
4.71035,-74.03042,23/03/2022,16.85,0.53,87.67,15.85,1.45
4.71035,-74.03042,24/03/2022,16,1.07,83.78,15.55,1.71
4.71035,-74.03042,25/03/2022,14.6,3.36,87.85,15.83,1.45
4.71035,-74.03042,26/03/2022,13.02,15.53,88.76,16.22,1.31
4.71035,-74.03042,27/03/2022,13.06,10.83,90.37,15.34,1.31
4.71035,-74.03042,28/03/2022,16.58,24.27,91.19,15.22,1.35
4.71035,-74.03042,29/03/2022,16.53,11.5,91.19,15.43,1.19
4.71035,-74.03042,30/03/2022,17.42,1.71,86.25,16.38,1.11
4.71035,-74.03042,31/03/2022,15.62,1.32,85.27,15.35,1.56
4.71035,-74.03042,01/04/2022,16.72,0.72,84.06,15.44,1.3
4.71035,-74.03042,02/04/2022,16.65,1.14,85.35,16.12,1.38
4.71035,-74.03042,03/04/2022,16.78,11.97,88.39,16.1,1.15
4.71035,-74.03042,04/04/2022,17.56,10.06,87.16,15.86,1.21
4.71035,-74.03042,05/04/2022,17.53,27,89.49,15.44,1.31
4.71035,-74.03042,06/04/2022,19.19,8.8,88.75,15.64,1.38
4.71035,-74.03042,07/04/2022,15,4.63,87.27,15.9,1.17
4.71035,-74.03042,08/04/2022,15.77,0.52,86.55,15.84,1.24
4.71035,-74.03042,09/04/2022,16.34,5.29,91.02,15.95,1.51
4.71035,-74.03042,10/04/2022,18.34,2.13,88.86,16.03,1.39
4.71035,-74.03042,11/04/2022,17.14,9.24,89.95,15.76,1.49
4.71035,-74.03042,12/04/2022,14.58,0.59,86.76,15.7,2.08
4.71035,-74.03042,13/04/2022,14.94,0.08,87.72,16.28,1.75
4.71035,-74.03042,14/04/2022,16.88,0.91,83.9,15.67,1.46
4.71035,-74.03042,15/04/2022,17.09,1.38,84.86,16.1,1.32
4.71035,-74.03042,16/04/2022,15.95,11.49,90.85,15.17,1.4
4.71035,-74.03042,17/04/2022,13.4,5.58,87.02,15.76,1.02
4.71035,-74.03042,18/04/2022,13.75,11.27,91.02,15.65,1.13
4.71035,-74.03042,19/04/2022,12.97,44.81,88.29,15.51,0.41
4.71035,-74.03042,20/04/2022,12.47,4.56,90.87,15.51,0.31
4.71035,-74.03042,21/04/2022,14.84,2.09,91.32,15.56,0.3
4.71035,-74.03042,22/04/2022,16.55,2.7,88.27,15.49,0.53
4.71035,-74.03042,23/04/2022,15.89,7.92,87.81,16.02,0.43
4.71035,-74.03042,24/04/2022,16.21,25.25,94.24,15.58,1.17
4.71035,-74.03042,25/04/2022,10.88,3.89,89.9,15.09,1.12
4.71035,-74.03042,26/04/2022,19.02,37.44,86.58,15.82,0.86
4.71035,-74.03042,27/04/2022,14.08,11.08,86.81,15.55,0.97
4.71035,-74.03042,28/04/2022,10.23,38.82,91.57,15.39,0.93
4.71035,-74.03042,29/04/2022,14.07,20.57,90.82,15.24,1.64
4.71035,-74.03042,30/04/2022,15.84,24.78,88.89,14.56,1.67
4.71035,-74.03042,01/05/2022,20.55,6.99,85.62,14.74,1.19
4.71035,-74.03042,02/05/2022,19.26,2.95,86.42,15.47,1.32
4.71035,-74.03042,03/05/2022,22.12,0.27,87.57,15.51,1.54
4.71035,-74.03042,04/05/2022,22.2,4.73,85.74,15.34,1.53
4.71035,-74.03042,05/05/2022,7.46,33.98,92.11,15.38,1.32
4.71035,-74.03042,06/05/2022,16.52,11.02,86.39,15.32,1.01
4.71035,-74.03042,07/05/2022,11.32,31.48,91.82,15.24,1.45
4.71035,-74.03042,08/05/2022,20.26,2.83,90.68,15.98,0.99
4.71035,-74.03042,09/05/2022,17.87,9.05,91.73,15.52,1.2
4.71035,-74.03042,10/05/2022,17.75,32.82,87.95,16.26,0.89
4.71035,-74.03042,11/05/2022,15.34,19.12,95.05,16.29,1.15
4.71035,-74.03042,12/05/2022,17.16,27.58,93.03,15.68,1.14
4.71035,-74.03042,13/05/2022,15.86,19.83,91.76,15.71,1.38
4.71035,-74.03042,14/05/2022,10.49,9.01,91.24,15.84,1.08
4.71035,-74.03042,15/05/2022,18.65,58.54,91.65,15.67,1.33
4.71035,-74.03042,16/05/2022,14.46,25.47,90.6,15.38,1.39
4.71035,-74.03042,17/05/2022,13.57,13.87,90.87,15.13,1.26
4.71035,-74.03042,18/05/2022,7.12,59.41,88.84,15.52,1.11
4.71035,-74.03042,19/05/2022,16.65,16.51,91.83,14.92,1.2
4.71035,-74.03042,20/05/2022,16.89,0.08,88.87,15.07,1.22
4.71035,-74.03042,21/05/2022,15.04,1.37,89.27,15.06,1.45
4.71035,-74.03042,22/05/2022,21.68,18.63,89.92,14.59,1.32
4.71035,-74.03042,23/05/2022,16.68,36.46,90.83,15.06,1.12
4.71035,-74.03042,24/05/2022,14.41,12.09,92.79,15.14,1.51
4.71035,-74.03042,25/05/2022,16.6,11.4,91.91,14.93,1.78
4.71035,-74.03042,26/05/2022,15.01,9.76,92.61,14.55,1.8
4.71035,-74.03042,27/05/2022,16.76,5.98,91.13,13.7,1.78
4.71035,-74.03042,28/05/2022,14.76,28.24,91.13,13.51,1.52
4.71035,-74.03042,29/05/2022,15.24,17.25,90.95,14.28,1.37
4.71035,-74.03042,30/05/2022,13.86,16.87,91.23,14.96,1.39
4.71035,-74.03042,31/05/2022,16.25,9.2,93.86,15.32,1.09
4.71035,-74.03042,01/06/2022,15.9,3.34,89.49,15.22,1.11
4.71035,-74.03042,02/06/2022,14.08,8.55,86.28,15.08,1.03
4.71035,-74.03042,03/06/2022,12.15,33.95,90.68,14.53,0.93
4.71035,-74.03042,04/06/2022,14.13,19.21,91.15,14.66,1.04
4.71035,-74.03042,05/06/2022,17.07,9.04,91.55,14.79,1.09
4.71035,-74.03042,06/06/2022,15.72,42.31,90.14,15.09,1.14
4.71035,-74.03042,07/06/2022,15.88,18.66,91.21,15.87,1.11
4.71035,-74.03042,08/06/2022,16.45,0.92,90.84,15.52,1.43
4.71035,-74.03042,09/06/2022,14.37,0.32,90.57,14.78,1.33
4.71035,-74.03042,10/06/2022,16.99,22.65,91.39,15.01,1.49
4.71035,-74.03042,11/06/2022,10.99,14.44,93.17,14.23,1.24
4.71035,-74.03042,12/06/2022,15.34,11.04,92.27,14.21,1.49
4.71035,-74.03042,13/06/2022,13.6,10.89,92.22,13.82,1.45
4.71035,-74.03042,14/06/2022,16.47,1.6,90.4,14.16,1.12
4.71035,-74.03042,15/06/2022,15.97,2.62,86.88,14.49,1.1
4.71035,-74.03042,16/06/2022,13.55,1.08,88.26,14.68,1.06
4.71035,-74.03042,17/06/2022,12.3,1.06,88.98,15.07,1.03
4.71035,-74.03042,18/06/2022,15.64,6.04,94.21,14.65,1.58
4.71035,-74.03042,19/06/2022,14.99,9.69,91.17,14.11,1.51
4.71035,-74.03042,20/06/2022,14.91,5.48,90.29,13.58,1.37
4.71035,-74.03042,21/06/2022,15.88,20.89,92.12,13.99,1.39
4.71035,-74.03042,22/06/2022,16.37,16.45,90.98,14.27,1.53
4.71035,-74.03042,23/06/2022,9.5,7.86,90.43,14.55,1.41
4.71035,-74.03042,24/06/2022,14.9,3.28,91.11,14.38,1.5
4.71035,-74.03042,25/06/2022,15.61,0.54,86.2,14.1,1.35
4.71035,-74.03042,26/06/2022,14.05,11.68,91.38,13.34,1.1
4.71035,-74.03042,27/06/2022,16.71,7.47,84.83,14.79,0.81
4.71035,-74.03042,28/06/2022,17.91,7.68,89.41,15.15,1.21
4.71035,-74.03042,29/06/2022,15.11,7.9,91.74,14.66,1.18
4.71035,-74.03042,30/06/2022,16.99,1.03,89.5,14.58,1
4.71035,-74.03042,01/07/2022,17.29,9.27,90.68,14.31,1.15
4.71035,-74.03042,02/07/2022,14.9,13.91,91,14.47,1.35
4.71035,-74.03042,03/07/2022,16.67,9,92.02,14.53,2.14
4.71035,-74.03042,04/07/2022,14.58,4.49,90.89,14.54,1.87
4.71035,-74.03042,05/07/2022,17.19,0.72,89.54,14.53,1.42
4.71035,-74.03042,06/07/2022,17.62,0.29,88.03,14.39,1.36
4.71035,-74.03042,07/07/2022,15.78,14.1,91.52,14.61,1.67
4.71035,-74.03042,08/07/2022,9.25,60.4,94.16,13.66,1.79
4.71035,-74.03042,09/07/2022,17.97,31.01,90.33,14.49,1.51
4.71035,-74.03042,10/07/2022,15.24,22.62,89.39,14.69,1.31
4.71035,-74.03042,11/07/2022,13.26,9.8,93.35,14.73,1.35
4.71035,-74.03042,12/07/2022,15.65,7.47,90.76,14.05,1.44
4.71035,-74.03042,13/07/2022,16.25,7.77,89.61,14.41,1.54
4.71035,-74.03042,14/07/2022,17.95,2.95,88.18,15.08,1.17
4.71035,-74.03042,15/07/2022,17.69,4.72,89.11,15.5,1.18
4.71035,-74.03042,16/07/2022,17.63,4.21,89.52,14.73,1.18
4.71035,-74.03042,17/07/2022,13.91,6.15,89.78,13.82,1.76
4.71035,-74.03042,18/07/2022,15.98,3.44,86.95,13.47,1.54
4.71035,-74.03042,19/07/2022,17.5,22.79,88.22,13.53,1.4
4.71035,-74.03042,20/07/2022,16.71,6.28,90.22,13.54,1.44
4.71035,-74.03042,21/07/2022,14.94,0.3,89.57,14.38,1.68
4.71035,-74.03042,22/07/2022,16.31,1.78,89.25,14.96,1.23
4.71035,-74.03042,23/07/2022,14.73,3.39,91.48,14.86,1.41
4.71035,-74.03042,24/07/2022,16.25,13.42,91.25,14.19,1.35
4.71035,-74.03042,25/07/2022,12.31,2.72,88.63,14.32,1.19
4.71035,-74.03042,26/07/2022,14.35,5.06,88.3,14.92,1.15
4.71035,-74.03042,27/07/2022,14.07,63.86,93.11,14.6,1.37
4.71035,-74.03042,28/07/2022,16.02,15.79,87.87,14.13,1.1
4.71035,-74.03042,29/07/2022,17.53,3.4,84.79,14.15,1.18
4.71035,-74.03042,30/07/2022,20.05,32.82,88.32,14.31,1.26
4.71035,-74.03042,31/07/2022,16.9,18.8,90.39,14.43,1.4
4.71035,-74.03042,01/08/2022,17.71,3.9,91.88,14.56,1.42
4.71035,-74.03042,02/08/2022,13.6,11.1,91.91,13.94,1.6
4.71035,-74.03042,03/08/2022,16.58,3.09,92.16,13.99,1.51
4.71035,-74.03042,04/08/2022,14.93,2.42,90.48,14.13,1.41
4.71035,-74.03042,05/08/2022,15.07,46.36,88.53,13.7,1.41
4.71035,-74.03042,06/08/2022,15.98,2.57,87.01,14.03,1.45
4.71035,-74.03042,07/08/2022,18.58,0.01,87.65,14.24,1.54
4.71035,-74.03042,08/08/2022,21.39,8.79,90.33,14.81,1.79
4.71035,-74.03042,09/08/2022,11.87,3.92,92.07,14.89,1.53
4.71035,-74.03042,10/08/2022,16.25,1.14,93.32,14.16,1.9
4.71035,-74.03042,11/08/2022,20,0.13,87.48,14.74,1.49
4.71035,-74.03042,12/08/2022,20.97,39.81,89.19,15.33,1.06
4.71035,-74.03042,13/08/2022,13.55,23.25,88.69,14.73,0.94
4.71035,-74.03042,14/08/2022,16.01,30.49,90.16,14.21,1.28
4.71035,-74.03042,15/08/2022,16.59,1,85.61,14.49,1.26
4.71035,-74.03042,16/08/2022,19.81,3.76,83.04,14.65,1.16
4.71035,-74.03042,17/08/2022,23.49,0.23,87.49,15.12,1.4
4.71035,-74.03042,18/08/2022,23.8,0.02,87.25,15.23,1.32
4.71035,-74.03042,19/08/2022,21.4,28.6,90.12,14.72,1.54
4.71035,-74.03042,20/08/2022,13.2,19.5,92.28,13.82,1.77
4.71035,-74.03042,21/08/2022,17.5,1.37,90.37,14.01,1.5
4.71035,-74.03042,22/08/2022,14.22,0.1,90.33,14.01,1.41
4.71035,-74.03042,23/08/2022,21,0.03,86.32,14.11,1.41
4.71035,-74.03042,24/08/2022,19.91,0,86.62,13.81,1.49
4.71035,-74.03042,25/08/2022,15.3,0.04,86.01,14.34,1.22
4.71035,-74.03042,26/08/2022,15.61,1.07,87.47,14.47,1.13
4.71035,-74.03042,27/08/2022,18.49,0.99,89.05,14.53,1.28
4.71035,-74.03042,28/08/2022,15.92,4.68,84.25,13.56,1.43
4.71035,-74.03042,29/08/2022,12.39,21.86,91.13,13.16,1.76
4.71035,-74.03042,30/08/2022,21.24,4.6,85.38,14.28,1.24
4.71035,-74.03042,31/08/2022,18.1,3.25,88.04,15.13,1.16
4.71035,-74.03042,01/09/2022,16.99,9.23,86.64,15.55,0.72
4.71035,-74.03042,02/09/2022,13.27,11.12,88.02,15.25,1.15
4.71035,-74.03042,03/09/2022,15,19.83,93.14,14.39,1.89
4.71035,-74.03042,04/09/2022,14.06,4,87.71,14.09,1.62
4.71035,-74.03042,05/09/2022,15.09,0.08,87.51,14.18,1.45
4.71035,-74.03042,06/09/2022,16.48,0.03,86.94,14.11,1.31
4.71035,-74.03042,07/09/2022,18.93,0.02,86.82,14.94,1.23
4.71035,-74.03042,08/09/2022,19.92,5.16,83.45,15.02,1.11
4.71035,-74.03042,09/09/2022,14.94,3.32,90.9,15.27,1.71
4.71035,-74.03042,10/09/2022,15.82,3.83,89.59,15.11,1.92
4.71035,-74.03042,11/09/2022,20.49,0.14,84.25,15.21,1.38
4.71035,-74.03042,12/09/2022,18.76,0.83,87.71,15.62,1.28
4.71035,-74.03042,13/09/2022,18.2,8.49,85.48,15.03,1.41
4.71035,-74.03042,14/09/2022,17.05,5.78,89.06,14.62,1.26
4.71035,-74.03042,15/09/2022,20.62,12.99,87.6,15.28,1.24
4.71035,-74.03042,16/09/2022,11.58,21.05,90.17,15.21,1.5
4.71035,-74.03042,17/09/2022,18.36,2.09,83.98,14.94,1.14
4.71035,-74.03042,18/09/2022,14.61,1.01,81.76,15.73,1.05
4.71035,-74.03042,19/09/2022,15.71,5.03,83.05,15.56,1
4.71035,-74.03042,20/09/2022,20.41,5.05,86,15.96,0.81
4.71035,-74.03042,21/09/2022,12.73,8.44,92.53,14.85,0.88
4.71035,-74.03042,22/09/2022,15.66,2.69,84.66,15.68,0.74
4.71035,-74.03042,23/09/2022,20.49,5.73,84.13,15.86,1.08
4.71035,-74.03042,24/09/2022,17.88,22.05,87.95,14.97,1.25
4.71035,-74.03042,25/09/2022,19.73,0.02,77.62,15.16,1.1
4.71035,-74.03042,26/09/2022,20.71,0.12,81.55,15.12,1.38
4.71035,-74.03042,27/09/2022,20.47,0.03,85.25,15.43,1.22
4.71035,-74.03042,28/09/2022,14.22,3.22,84,15.6,0.97
4.71035,-74.03042,29/09/2022,17.86,0.37,84.15,15.98,1.01
4.71035,-74.03042,30/09/2022,15.63,48.01,89.85,15.42,1.64
4.71035,-74.03042,01/10/2022,14.56,8.64,90.58,13.9,1.82
4.71035,-74.03042,02/10/2022,19.41,0.34,84.87,13.86,1.51
4.71035,-74.03042,03/10/2022,21.41,4.51,84.56,14.69,1.14
4.71035,-74.03042,04/10/2022,18.86,0.46,85.88,15.48,0.97
4.71035,-74.03042,05/10/2022,19.33,18.16,88.14,16.43,0.63
4.71035,-74.03042,06/10/2022,16.46,9.58,89.26,16.53,0.64
4.71035,-74.03042,07/10/2022,19.9,17.76,91.19,15,1.32
4.71035,-74.03042,08/10/2022,15.65,19.67,84.8,14.64,1.12
4.71035,-74.03042,09/10/2022,17.18,0.52,82.49,14.72,1.08
4.71035,-74.03042,10/10/2022,21.12,0,87.67,14.6,1.62
4.71035,-74.03042,11/10/2022,15.41,0.01,89.34,14.67,1.51
4.71035,-74.03042,12/10/2022,17.87,0.05,81.78,15.47,1.14
4.71035,-74.03042,13/10/2022,17.81,3.51,90.79,15.98,0.6
4.71035,-74.03042,14/10/2022,18.74,0.62,89.12,16.7,1.26
4.71035,-74.03042,15/10/2022,14.8,8.04,90.7,16.45,1.85
4.71035,-74.03042,16/10/2022,17.38,10.55,91.66,16.06,1.28
4.71035,-74.03042,17/10/2022,18.18,7.69,88.48,16.15,0.77
4.71035,-74.03042,18/10/2022,15.72,7.03,90.86,16.24,0.76
4.71035,-74.03042,19/10/2022,16.45,30.33,90.74,16.23,1.02
4.71035,-74.03042,20/10/2022,12.22,3.31,87.29,15.62,0.77
4.71035,-74.03042,21/10/2022,15.72,9.71,88.35,15.93,0.82
4.71035,-74.03042,22/10/2022,16.41,10.32,91.41,16.22,0.81
4.71035,-74.03042,23/10/2022,15.03,29.1,94.08,15.62,0.91
4.71035,-74.03042,24/10/2022,15.94,2.81,90.51,15.17,0.95
4.71035,-74.03042,25/10/2022,17.71,8.05,88.16,16.18,0.37
4.71035,-74.03042,26/10/2022,14.17,25.49,89.86,16.28,0.46
4.71035,-74.03042,27/10/2022,15.95,2.07,86.29,16.95,0.5
4.71035,-74.03042,28/10/2022,16.1,18.02,91.36,16.36,0.43
4.71035,-74.03042,29/10/2022,16.87,25.1,87.15,16.39,0.8
4.71035,-74.03042,30/10/2022,20.28,0.78,83.21,16.49,0.39
4.71035,-74.03042,31/10/2022,21.49,0.12,88.26,16.51,0.85
4.71035,-74.03042,01/11/2022,19.88,12.45,90.39,15.98,1.31
4.71035,-74.03042,02/11/2022,8.16,41.99,93.37,14.55,1.69
4.71035,-74.03042,03/11/2022,18.63,12.23,92.34,14.82,1.24
4.71035,-74.03042,04/11/2022,17.89,0.65,89.45,15.35,0.82
4.71035,-74.03042,05/11/2022,13.68,0.3,91.98,15.97,0.74
4.71035,-74.03042,06/11/2022,15.85,8.97,93.34,16.07,0.5
4.71035,-74.03042,07/11/2022,14.31,5.12,91.76,16.14,0.79
4.71035,-74.03042,08/11/2022,17.77,9.1,86.57,16.04,0.64
4.71035,-74.03042,09/11/2022,17.97,11.97,91.06,15.64,0.61
4.71035,-74.03042,10/11/2022,14.44,1.4,92.38,15.32,0.26
4.71035,-74.03042,11/11/2022,15.31,3.59,93.02,15.9,0.54
4.71035,-74.03042,12/11/2022,16.94,3.69,92.72,15.64,0.33
4.71035,-74.03042,13/11/2022,18.72,2.88,90.17,16.44,0.59
4.71035,-74.03042,14/11/2022,16.07,2.29,88.34,16.52,0.81
4.71035,-74.03042,15/11/2022,16.55,1.86,92.69,16.07,1.63
4.71035,-74.03042,16/11/2022,15.03,2.52,91.17,15.92,1.14
4.71035,-74.03042,17/11/2022,16.04,2.58,89.52,15.76,0.94
4.71035,-74.03042,18/11/2022,13.76,1.69,94.32,15.7,0.79
4.71035,-74.03042,19/11/2022,17.56,6.06,87.54,16.49,0.87
4.71035,-74.03042,20/11/2022,13.28,3.76,91.23,16.54,1.09
4.71035,-74.03042,21/11/2022,20.23,0.65,90.3,16.94,0.56
4.71035,-74.03042,22/11/2022,16.9,0.71,91.07,16.09,0.74
4.71035,-74.03042,23/11/2022,17.28,9.11,88.99,15.93,0.48
4.71035,-74.03042,24/11/2022,17.31,9.39,91.84,15.58,0.71
4.71035,-74.03042,25/11/2022,16.35,1.17,90.33,15.76,0.99
4.71035,-74.03042,26/11/2022,14.57,23.18,92.19,15.19,0.52
4.71035,-74.03042,27/11/2022,11.06,5.12,90.33,15.69,0.93
4.71035,-74.03042,28/11/2022,14.58,7.07,91.53,15.42,0.41
4.71035,-74.03042,29/11/2022,16.31,5.45,90.56,15.57,0.49
4.71035,-74.03042,30/11/2022,12.53,3.2,86.6,16.31,0.52
4.71035,-74.03042,01/12/2022,21.78,3.03,88.78,16.06,0.58
4.71035,-74.03042,02/12/2022,21.92,0.42,92.37,15.39,0.39
4.71035,-74.03042,03/12/2022,18.98,0.51,86.44,15.67,0.83
4.71035,-74.03042,04/12/2022,17.31,19.91,89.56,15.5,0.32
4.71035,-74.03042,05/12/2022,16.82,23.39,89.98,15.35,0.37
4.71035,-74.03042,06/12/2022,16.45,24.37,93.85,15.26,0.79
4.71035,-74.03042,07/12/2022,13.09,5.29,91.04,14.96,0.87
4.71035,-74.03042,08/12/2022,14.79,0.39,88.61,15.31,0.84
4.71035,-74.03042,09/12/2022,16.53,0.02,88.71,14.74,1.27
4.71035,-74.03042,10/12/2022,14.1,0.02,89.63,14.51,1.08
4.71035,-74.03042,11/12/2022,15.16,7.67,92.75,14.56,1.07
4.71035,-74.03042,12/12/2022,18.99,1.26,89.95,15.27,1.05
4.71035,-74.03042,13/12/2022,14.3,9.54,92.1,14.63,1.23
4.71035,-74.03042,14/12/2022,14.92,3.68,91.3,14.59,1.63
4.71035,-74.03042,15/12/2022,18.14,0.03,90.63,15.04,1.49
4.71035,-74.03042,16/12/2022,20.79,0.06,88.82,14.87,1.3
4.71035,-74.03042,17/12/2022,19.88,0.25,89.9,14.62,1.56
4.71035,-74.03042,18/12/2022,17.19,2.23,89.02,14.49,1.28
4.71035,-74.03042,19/12/2022,20.11,0.06,87.36,14.31,1.33
4.71035,-74.03042,20/12/2022,19.26,0,87.93,14.15,1.53
4.71035,-74.03042,21/12/2022,18.65,0.36,86.23,14.64,1.09
4.71035,-74.03042,22/12/2022,19.15,0.49,89.37,15.36,1.29
4.71035,-74.03042,23/12/2022,18.83,0.24,88.76,15.25,1.26
4.71035,-74.03042,24/12/2022,18.56,0.07,84.16,14.44,1.22
4.71035,-74.03042,25/12/2022,20.58,0.55,81.57,13.62,1.14
4.71035,-74.03042,26/12/2022,17.78,0.79,83.56,13.36,1.21
4.71035,-74.03042,27/12/2022,20.14,0.01,84.08,14.86,0.81
4.71035,-74.03042,28/12/2022,19.22,0.09,89.1,15.99,0.93
4.71035,-74.03042,29/12/2022,19.04,0.09,88.8,15.98,0.71
4.71035,-74.03042,30/12/2022,19.8,0.06,86.82,15.83,1.08
4.71035,-74.03042,31/12/2022,14.36,0.24,85.63,15.67,0.97
4.71035,-74.03042,01/01/2023,15.69,12.71,93.4,15.33,0.58
4.71035,-74.03042,02/01/2023,16.63,12.39,94.97,15.07,0.5
4.71035,-74.03042,03/01/2023,14.82,1.32,90.48,15.24,0.32
4.71035,-74.03042,04/01/2023,15.34,6.41,89.28,15.48,0.56
4.71035,-74.03042,05/01/2023,13.6,1.47,89.79,14.91,1.13
4.71035,-74.03042,06/01/2023,12.92,2.24,86.81,14.94,0.97
4.71035,-74.03042,07/01/2023,13.27,3.93,90.79,14.99,1
4.71035,-74.03042,08/01/2023,10.47,1.56,91.91,14.47,1.25
4.71035,-74.03042,09/01/2023,14.94,2.65,86.44,14.57,0.94
